date,meal_period,restaurant_covers,event_indicator,occupancy_rate,number_of_items,dish_category,dishwasher_cycles,cycle_duration_minutes,items_per_rack,washing_time_minutes,waiting_time_minutes,rewash_required,items_rejected,damaged_items,dishwasher_utilization,staff_available,water_consumption_liters,detergent_consumption_ml,season,day_of_week,peak_period
2025-08-23,Lunch,45,False,0.816,96,Plates,4,2.05,24,8.2,3.3,True,2,0,0.338,3,24.1,41.0,Summer,Saturday,False
2025-08-23,Lunch,45,False,0.816,63,Glassware,4,2.26,20,9.1,5.5,False,0,0,0.294,3,20.6,51.6,Summer,Saturday,False
2025-08-23,Lunch,45,False,0.816,123,Cutlery,3,2.06,45,6.2,5.7,True,1,0,0.25,3,21.6,26.3,Summer,Saturday,False
2025-08-23,Lunch,45,False,0.816,9,Cookware,1,2.63,10,2.6,5.8,True,2,0,0.25,3,4.4,10.8,Summer,Saturday,False
2025-08-23,Dinner,93,False,0.816,200,Plates,9,2.13,24,19.2,10.5,True,7,1,0.922,3,48.3,96.2,Summer,Saturday,True
2025-08-23,Dinner,93,False,0.816,128,Glassware,7,1.89,20,13.3,2.0,True,6,0,0.629,3,33.4,76.3,Summer,Saturday,True
2025-08-23,Dinner,93,False,0.816,270,Cutlery,6,2.02,45,12.1,6.0,True,9,2,0.628,3,44.1,63.5,Summer,Saturday,True
2025-08-23,Dinner,93,False,0.816,30,Cookware,3,2.53,10,7.6,0.0,True,1,0,0.393,3,13.9,26.8,Summer,Saturday,True
2025-08-24,Breakfast,88,False,0.764,202,Plates,9,2.05,24,18.5,0.0,True,2,0,0.712,3,50.8,86.1,Summer,Sunday,False
2025-08-24,Breakfast,88,False,0.764,122,Glassware,7,2.05,20,14.3,1.0,False,0,0,0.514,3,39.0,73.9,Summer,Sunday,False
2025-08-24,Breakfast,88,False,0.764,239,Cutlery,6,2.12,45,12.7,1.5,True,1,0,0.463,3,42.1,55.7,Summer,Sunday,False
2025-08-24,Breakfast,88,False,0.764,20,Cookware,2,2.44,10,4.9,1.4,True,1,0,0.25,3,8.2,23.5,Summer,Sunday,False
2025-08-24,Lunch,43,False,0.764,101,Plates,5,2.08,24,10.4,3.1,True,4,0,0.36,3,26.5,48.5,Summer,Sunday,False
2025-08-24,Lunch,43,False,0.764,59,Glassware,3,2.2,20,6.6,3.3,False,0,0,0.268,3,15.8,30.5,Summer,Sunday,False
2025-08-24,Lunch,43,False,0.764,119,Cutlery,3,2.21,45,6.6,0.0,True,1,0,0.25,3,20.5,28.0,Summer,Sunday,False
2025-08-24,Lunch,43,False,0.764,9,Cookware,1,2.48,10,2.5,6.4,True,1,0,0.25,3,4.7,10.0,Summer,Sunday,False
2025-08-24,Dinner,96,False,0.764,212,Plates,9,2.2,24,19.8,14.7,True,4,1,1.007,3,50.0,94.3,Summer,Sunday,True
2025-08-24,Dinner,96,False,0.764,138,Glassware,7,2.04,20,14.3,3.9,True,2,1,0.731,3,38.6,69.7,Summer,Sunday,True
2025-08-24,Dinner,96,False,0.764,274,Cutlery,7,2.29,45,16.0,2.5,True,5,0,0.724,3,48.0,86.0,Summer,Sunday,True
2025-08-24,Dinner,96,False,0.764,11,Cookware,2,2.38,10,4.8,4.5,False,0,0,0.25,3,8.4,23.3,Summer,Sunday,True
2025-08-25,Breakfast,73,False,0.856,156,Plates,7,2.03,24,14.2,0.0,True,3,1,0.544,3,39.8,67.1,Summer,Monday,False
2025-08-25,Breakfast,73,False,0.856,99,Glassware,5,2.29,20,11.4,1.6,False,0,0,0.467,3,25.8,51.4,Summer,Monday,False
2025-08-25,Breakfast,73,False,0.856,207,Cutlery,5,2.06,45,10.3,1.9,True,3,1,0.391,3,34.2,48.8,Summer,Monday,False
2025-08-25,Breakfast,73,False,0.856,25,Cookware,3,2.51,10,7.5,8.3,True,1,0,0.259,3,13.9,31.3,Summer,Monday,False
2025-08-25,Lunch,70,False,0.856,168,Plates,7,2.06,24,14.4,0.0,True,3,0,0.593,3,40.8,63.8,Summer,Monday,False
2025-08-25,Lunch,70,False,0.856,96,Glassware,5,2.09,20,10.5,3.7,True,3,0,0.414,3,26.0,55.5,Summer,Monday,False
2025-08-25,Lunch,70,False,0.856,206,Cutlery,5,2.1,45,10.5,5.8,True,6,0,0.397,3,36.0,45.7,Summer,Monday,False
2025-08-25,Lunch,70,False,0.856,15,Cookware,2,2.35,10,4.7,9.1,True,1,0,0.25,3,8.3,20.6,Summer,Monday,False
2025-08-25,Dinner,105,False,0.856,237,Plates,10,2.01,24,20.1,13.3,True,1,0,1.027,3,56.7,105.0,Summer,Monday,True
2025-08-25,Dinner,105,False,0.856,146,Glassware,8,2.31,20,18.5,9.8,True,1,0,0.875,3,42.7,77.4,Summer,Monday,True
2025-08-25,Dinner,105,False,0.856,288,Cutlery,7,1.87,45,13.1,6.2,True,3,2,0.62,3,46.8,66.1,Summer,Monday,True
2025-08-25,Dinner,105,False,0.856,23,Cookware,3,2.48,10,7.4,7.4,True,1,1,0.296,3,13.5,27.5,Summer,Monday,True
2025-08-26,Breakfast,85,False,0.822,189,Plates,8,2.16,24,17.2,0.2,True,4,0,0.699,3,41.9,91.6,Summer,Tuesday,False
2025-08-26,Breakfast,85,False,0.822,109,Glassware,6,2.14,20,12.9,0.0,True,4,0,0.481,3,32.8,58.5,Summer,Tuesday,False
2025-08-26,Breakfast,85,False,0.822,232,Cutlery,6,2.2,45,13.2,3.5,True,4,1,0.467,3,40.9,56.4,Summer,Tuesday,False
2025-08-26,Breakfast,85,False,0.822,35,Cookware,4,2.47,10,9.9,4.2,True,3,0,0.356,3,18.3,39.4,Summer,Tuesday,False
2025-08-26,Lunch,58,False,0.822,137,Plates,6,1.92,24,11.5,2.4,True,1,0,0.451,3,33.9,60.2,Summer,Tuesday,False
2025-08-26,Lunch,58,False,0.822,75,Glassware,4,2.1,20,8.4,6.7,True,1,0,0.324,3,22.4,35.7,Summer,Tuesday,False
2025-08-26,Lunch,58,False,0.822,165,Cutlery,4,2.16,45,8.7,2.5,True,4,1,0.327,3,27.3,43.5,Summer,Tuesday,False
2025-08-26,Lunch,58,False,0.822,13,Cookware,2,2.42,10,4.8,2.9,True,1,0,0.25,3,8.5,20.9,Summer,Tuesday,False
2025-08-26,Dinner,91,False,0.822,206,Plates,9,2.12,24,19.1,8.0,True,6,1,0.944,3,49.0,94.2,Summer,Tuesday,True
2025-08-26,Dinner,91,False,0.822,132,Glassware,7,2.02,20,14.1,0.6,True,3,0,0.69,3,36.0,72.8,Summer,Tuesday,True
2025-08-26,Dinner,91,False,0.822,267,Cutlery,6,2.19,45,13.1,6.5,True,4,2,0.673,3,44.3,62.8,Summer,Tuesday,True
2025-08-26,Dinner,91,False,0.822,11,Cookware,2,2.55,10,5.1,0.4,False,0,0,0.25,3,8.3,17.2,Summer,Tuesday,True
2025-08-27,Breakfast,84,False,0.847,187,Plates,8,2.56,24,20.5,6.3,True,2,0,0.822,3,45.4,83.3,Summer,Wednesday,False
2025-08-27,Breakfast,84,False,0.847,109,Glassware,6,2.03,20,12.2,6.0,True,2,0,0.455,3,30.5,67.6,Summer,Wednesday,False
2025-08-27,Breakfast,84,False,0.847,240,Cutlery,6,2.2,45,13.2,6.7,True,4,2,0.484,3,45.0,53.6,Summer,Wednesday,False
2025-08-27,Breakfast,84,False,0.847,15,Cookware,2,2.64,10,5.3,3.8,False,0,0,0.25,3,8.5,22.0,Summer,Wednesday,False
2025-08-27,Lunch,62,False,0.847,136,Plates,6,2.25,24,13.5,5.7,True,5,0,0.525,3,33.1,58.2,Summer,Wednesday,False
2025-08-27,Lunch,62,False,0.847,81,Glassware,5,2.02,20,10.1,0.0,True,1,0,0.337,3,25.1,49.5,Summer,Wednesday,False
2025-08-27,Lunch,62,False,0.847,175,Cutlery,4,2.39,45,9.6,4.4,True,1,1,0.382,3,28.4,33.5,Summer,Wednesday,False
2025-08-27,Lunch,62,False,0.847,17,Cookware,2,2.52,10,5.0,2.6,False,0,0,0.25,3,8.7,16.7,Summer,Wednesday,False
2025-08-27,Dinner,96,False,0.847,215,Plates,9,1.89,24,17.0,3.9,True,4,0,0.878,3,52.8,92.8,Summer,Wednesday,True
2025-08-27,Dinner,96,False,0.847,132,Glassware,7,1.93,20,13.5,7.8,True,6,0,0.661,3,38.9,67.4,Summer,Wednesday,True
2025-08-27,Dinner,96,False,0.847,268,Cutlery,6,2.05,45,12.3,1.1,True,5,1,0.632,3,44.0,55.1,Summer,Wednesday,True
2025-08-27,Dinner,96,False,0.847,15,Cookware,2,2.53,10,5.1,1.2,True,3,0,0.25,3,9.0,19.3,Summer,Wednesday,True
2025-08-28,Breakfast,73,True,0.795,166,Plates,7,2.24,24,15.7,9.0,True,4,0,0.638,4,41.5,73.0,Summer,Thursday,True
2025-08-28,Breakfast,73,True,0.795,105,Glassware,6,2.22,20,13.3,7.8,True,2,0,0.48,4,29.7,50.8,Summer,Thursday,True
2025-08-28,Breakfast,73,True,0.795,203,Cutlery,5,1.99,45,9.9,8.9,True,6,2,0.369,4,34.9,48.2,Summer,Thursday,True
2025-08-28,Breakfast,73,True,0.795,29,Cookware,3,2.16,10,6.5,13.1,False,0,0,0.257,4,13.9,26.6,Summer,Thursday,True
2025-08-28,Lunch,61,True,0.795,133,Plates,6,2.19,24,13.1,12.3,True,1,0,0.499,4,34.3,61.2,Summer,Thursday,True
2025-08-28,Lunch,61,True,0.795,88,Glassware,5,2.01,20,10.1,7.1,True,1,0,0.364,4,24.9,51.0,Summer,Thursday,True
2025-08-28,Lunch,61,True,0.795,177,Cutlery,4,2.07,45,8.3,8.0,True,1,0,0.335,4,29.0,38.2,Summer,Thursday,True
2025-08-28,Lunch,61,True,0.795,5,Cookware,1,2.35,10,2.4,12.6,False,0,0,0.25,4,4.1,11.5,Summer,Thursday,True
2025-08-28,Dinner,126,True,0.795,264,Plates,11,2.0,24,22.0,28.8,True,3,0,1.142,4,62.0,120.0,Summer,Thursday,True
2025-08-28,Dinner,126,True,0.795,158,Glassware,8,2.08,20,16.6,12.5,True,2,1,0.852,4,41.4,69.8,Summer,Thursday,True
2025-08-28,Dinner,126,True,0.795,350,Cutlery,8,1.95,45,15.6,13.9,True,3,1,0.787,4,58.8,73.6,Summer,Thursday,True
2025-08-28,Dinner,126,True,0.795,19,Cookware,2,2.52,10,5.0,11.2,True,3,0,0.25,4,9.7,21.9,Summer,Thursday,True
2025-08-29,Breakfast,78,False,0.834,170,Plates,8,2.16,24,17.3,7.1,False,0,0,0.631,3,44.5,81.3,Summer,Friday,False
2025-08-29,Breakfast,78,False,0.834,109,Glassware,6,2.22,20,13.3,5.9,True,2,0,0.499,3,32.5,66.2,Summer,Friday,False
2025-08-29,Breakfast,78,False,0.834,218,Cutlery,5,2.13,45,10.6,7.0,True,3,0,0.424,3,38.1,63.9,Summer,Friday,False
2025-08-29,Breakfast,78,False,0.834,5,Cookware,1,2.43,10,2.4,0.8,True,1,0,0.25,3,3.9,9.2,Summer,Friday,False
2025-08-29,Lunch,45,False,0.834,100,Plates,5,2.05,24,10.3,1.2,False,0,0,0.352,3,28.4,45.4,Summer,Friday,False
2025-08-29,Lunch,45,False,0.834,71,Glassware,4,2.01,20,8.0,2.7,False,0,0,0.293,3,20.9,40.3,Summer,Friday,False
2025-08-29,Lunch,45,False,0.834,122,Cutlery,3,2.29,45,6.9,1.2,True,2,0,0.256,3,21.4,32.0,Summer,Friday,False
2025-08-29,Lunch,45,False,0.834,7,Cookware,1,2.66,10,2.7,5.5,False,0,0,0.25,3,4.5,13.1,Summer,Friday,False
2025-08-29,Dinner,98,False,0.834,222,Plates,10,2.18,24,21.8,15.2,True,9,0,1.044,3,57.1,92.4,Summer,Friday,True
2025-08-29,Dinner,98,False,0.834,145,Glassware,8,2.05,20,16.4,3.9,True,3,0,0.772,3,39.6,66.0,Summer,Friday,True
2025-08-29,Dinner,98,False,0.834,279,Cutlery,7,2.16,45,15.1,4.9,True,9,0,0.694,3,49.3,75.0,Summer,Friday,True
2025-08-29,Dinner,98,False,0.834,27,Cookware,3,2.41,10,7.2,6.8,True,2,0,0.337,3,13.3,27.0,Summer,Friday,True
2025-08-30,Breakfast,89,False,0.828,201,Plates,9,2.22,24,20.0,1.7,True,9,0,0.766,3,51.6,85.2,Summer,Saturday,False
2025-08-30,Breakfast,89,False,0.828,126,Glassware,7,2.05,20,14.3,0.0,False,0,1,0.531,3,35.5,71.1,Summer,Saturday,False
2025-08-30,Breakfast,89,False,0.828,260,Cutlery,6,2.13,45,12.8,0.2,True,5,0,0.507,3,45.2,49.5,Summer,Saturday,False
2025-08-30,Breakfast,89,False,0.828,18,Cookware,2,2.6,10,5.2,5.2,True,1,0,0.25,3,9.3,18.9,Summer,Saturday,False
2025-08-30,Lunch,61,False,0.828,129,Plates,6,2.01,24,12.1,7.2,True,4,0,0.445,3,33.2,62.2,Summer,Saturday,False
2025-08-30,Lunch,61,False,0.828,93,Glassware,5,2.39,20,11.9,5.4,True,2,0,0.458,3,27.1,54.6,Summer,Saturday,False
2025-08-30,Lunch,61,False,0.828,169,Cutlery,4,1.95,45,7.8,0.4,False,0,0,0.302,3,29.0,43.6,Summer,Saturday,False
2025-08-30,Lunch,61,False,0.828,19,Cookware,2,2.25,10,4.5,0.3,True,1,0,0.25,3,10.0,16.9,Summer,Saturday,False
2025-08-30,Dinner,124,False,0.828,267,Plates,12,2.16,24,26.0,18.3,True,7,0,1.248,3,64.1,131.1,Summer,Saturday,True
2025-08-30,Dinner,124,False,0.828,194,Glassware,10,2.1,20,21.0,17.1,True,6,0,1.055,3,53.7,89.1,Summer,Saturday,True
2025-08-30,Dinner,124,False,0.828,349,Cutlery,8,2.26,45,18.1,4.4,True,7,0,0.91,3,59.0,87.4,Summer,Saturday,True
2025-08-30,Dinner,124,False,0.828,35,Cookware,4,2.74,10,10.9,4.9,False,0,0,0.496,3,17.6,42.5,Summer,Saturday,True
2025-08-31,Breakfast,83,False,0.765,181,Plates,8,2.05,24,16.4,2.7,True,2,0,0.636,3,45.1,91.3,Summer,Sunday,False
2025-08-31,Breakfast,83,False,0.765,117,Glassware,6,2.0,20,12.0,0.0,True,3,0,0.483,3,29.7,59.1,Summer,Sunday,False
2025-08-31,Breakfast,83,False,0.765,227,Cutlery,6,2.14,45,12.9,7.5,True,5,1,0.445,3,38.2,65.3,Summer,Sunday,False
2025-08-31,Breakfast,83,False,0.765,24,Cookware,3,2.43,10,7.3,1.7,True,1,0,0.25,3,14.3,29.8,Summer,Sunday,False
2025-08-31,Lunch,52,False,0.765,111,Plates,5,2.17,24,10.8,0.9,False,0,0,0.413,3,26.5,57.4,Summer,Sunday,False
2025-08-31,Lunch,52,False,0.765,76,Glassware,4,2.15,20,8.6,5.3,False,0,0,0.337,3,21.6,37.3,Summer,Sunday,False
2025-08-31,Lunch,52,False,0.765,142,Cutlery,4,2.13,45,8.5,8.6,True,2,0,0.276,3,25.7,41.1,Summer,Sunday,False
2025-08-31,Lunch,52,False,0.765,10,Cookware,1,2.47,10,2.5,3.7,False,0,0,0.25,3,4.6,9.1,Summer,Sunday,False
2025-08-31,Dinner,87,False,0.765,186,Plates,8,1.95,24,15.6,0.0,True,5,0,0.782,3,44.7,83.3,Summer,Sunday,True
2025-08-31,Dinner,87,False,0.765,119,Glassware,6,2.05,20,12.3,3.8,True,1,0,0.633,3,30.7,62.8,Summer,Sunday,True
2025-08-31,Dinner,87,False,0.765,247,Cutlery,6,2.28,45,13.7,8.5,True,4,0,0.649,3,43.2,60.0,Summer,Sunday,True
2025-08-31,Dinner,87,False,0.765,21,Cookware,3,2.56,10,7.7,2.3,False,0,0,0.278,3,12.9,28.8,Summer,Sunday,True
2025-09-01,Breakfast,81,False,0.732,172,Plates,8,2.03,24,16.2,4.4,True,4,0,0.599,3,42.0,77.9,Autumn,Monday,False
2025-09-01,Breakfast,81,False,0.732,112,Glassware,6,1.98,20,11.9,3.4,True,1,0,0.456,3,32.3,58.6,Autumn,Monday,False
2025-09-01,Breakfast,81,False,0.732,235,Cutlery,6,2.08,45,12.5,5.1,True,6,1,0.448,3,42.3,60.1,Autumn,Monday,False
2025-09-01,Breakfast,81,False,0.732,16,Cookware,2,2.68,10,5.4,2.2,False,0,0,0.25,3,9.4,19.9,Autumn,Monday,False
2025-09-01,Lunch,56,False,0.732,120,Plates,5,1.97,24,9.8,0.1,True,3,0,0.405,3,28.6,55.2,Autumn,Monday,False
2025-09-01,Lunch,56,False,0.732,82,Glassware,5,2.15,20,10.7,3.9,True,1,0,0.362,3,26.6,62.2,Autumn,Monday,False
2025-09-01,Lunch,56,False,0.732,156,Cutlery,4,2.14,45,8.6,3.4,True,5,2,0.306,3,29.3,41.8,Autumn,Monday,False
2025-09-01,Lunch,56,False,0.732,18,Cookware,2,2.13,10,4.3,5.7,False,0,0,0.25,3,8.6,19.7,Autumn,Monday,False
2025-09-01,Dinner,85,False,0.732,196,Plates,9,2.27,24,20.4,13.1,True,7,0,0.961,3,51.1,96.3,Autumn,Monday,True
2025-09-01,Dinner,85,False,0.732,124,Glassware,7,2.38,20,16.6,4.7,True,5,0,0.764,3,35.0,58.0,Autumn,Monday,True
2025-09-01,Dinner,85,False,0.732,240,Cutlery,6,1.84,45,11.0,7.9,False,0,0,0.508,3,44.3,54.8,Autumn,Monday,True
2025-09-01,Dinner,85,False,0.732,15,Cookware,2,2.4,10,4.8,6.8,False,0,0,0.25,3,8.7,19.3,Autumn,Monday,True
2025-09-02,Breakfast,78,False,0.756,163,Plates,7,2.04,24,14.3,4.4,True,4,0,0.57,3,39.7,78.7,Autumn,Tuesday,False
2025-09-02,Breakfast,78,False,0.756,102,Glassware,6,2.24,20,13.5,6.6,True,2,0,0.471,3,29.7,60.8,Autumn,Tuesday,False
2025-09-02,Breakfast,78,False,0.756,204,Cutlery,5,2.2,45,11.0,1.4,True,5,0,0.41,3,36.8,38.3,Autumn,Tuesday,False
2025-09-02,Breakfast,78,False,0.756,17,Cookware,2,2.23,10,4.5,3.4,False,0,0,0.25,3,8.1,19.0,Autumn,Tuesday,False
2025-09-02,Lunch,53,False,0.756,111,Plates,5,2.13,24,10.7,3.2,True,2,0,0.406,3,27.0,51.1,Autumn,Tuesday,False
2025-09-02,Lunch,53,False,0.756,76,Glassware,4,2.21,20,8.8,3.8,True,2,0,0.345,3,21.6,42.2,Autumn,Tuesday,False
2025-09-02,Lunch,53,False,0.756,149,Cutlery,4,2.12,45,8.5,0.0,True,3,0,0.289,3,25.7,39.5,Autumn,Tuesday,False
2025-09-02,Lunch,53,False,0.756,18,Cookware,2,2.65,10,5.3,5.5,False,0,0,0.25,3,9.2,19.4,Autumn,Tuesday,False
2025-09-02,Dinner,80,False,0.756,178,Plates,8,2.01,24,16.1,8.2,True,3,0,0.773,3,42.6,69.7,Autumn,Tuesday,True
2025-09-02,Dinner,80,False,0.756,118,Glassware,6,2.14,20,12.8,0.9,True,1,0,0.654,3,32.3,60.0,Autumn,Tuesday,True
2025-09-02,Dinner,80,False,0.756,231,Cutlery,6,2.06,45,12.3,3.8,True,7,0,0.548,3,40.0,67.9,Autumn,Tuesday,True
2025-09-02,Dinner,80,False,0.756,12,Cookware,2,2.39,10,4.8,3.1,False,0,0,0.25,3,8.2,20.2,Autumn,Tuesday,True
2025-09-03,Breakfast,91,False,0.718,195,Plates,9,2.06,24,18.5,6.2,True,2,0,0.689,3,49.8,90.9,Autumn,Wednesday,False
2025-09-03,Breakfast,91,False,0.718,141,Glassware,8,2.05,20,16.4,4.8,True,2,1,0.595,3,41.6,70.7,Autumn,Wednesday,False
2025-09-03,Breakfast,91,False,0.718,268,Cutlery,6,2.16,45,13.0,5.4,True,5,0,0.53,3,45.1,60.6,Autumn,Wednesday,False
2025-09-03,Breakfast,91,False,0.718,17,Cookware,2,2.4,10,4.8,6.1,True,2,0,0.25,3,8.9,18.4,Autumn,Wednesday,False
2025-09-03,Lunch,46,False,0.718,104,Plates,5,1.95,24,9.8,2.2,True,3,1,0.349,3,27.8,51.2,Autumn,Wednesday,False
2025-09-03,Lunch,46,False,0.718,59,Glassware,3,2.05,20,6.2,3.8,True,1,0,0.25,3,16.2,23.0,Autumn,Wednesday,False
2025-09-03,Lunch,46,False,0.718,127,Cutlery,3,2.25,45,6.7,3.9,True,2,1,0.261,3,21.3,24.6,Autumn,Wednesday,False
2025-09-03,Lunch,46,False,0.718,16,Cookware,2,2.57,10,5.1,6.8,False,0,0,0.25,3,9.0,20.7,Autumn,Wednesday,False
2025-09-03,Dinner,88,False,0.718,180,Plates,8,2.18,24,17.4,5.1,True,5,1,0.846,3,43.5,69.2,Autumn,Wednesday,True
2025-09-03,Dinner,88,False,0.718,107,Glassware,6,2.25,20,13.5,0.8,True,6,0,0.624,3,31.6,62.2,Autumn,Wednesday,True
2025-09-03,Dinner,88,False,0.718,259,Cutlery,6,2.05,45,12.3,2.3,True,2,1,0.613,3,41.0,58.8,Autumn,Wednesday,True
2025-09-03,Dinner,88,False,0.718,10,Cookware,1,2.52,10,2.5,6.5,False,0,0,0.25,3,4.9,10.6,Autumn,Wednesday,True
2025-09-04,Breakfast,69,False,0.625,151,Plates,7,2.25,24,15.7,4.6,True,1,0,0.582,3,40.5,70.5,Autumn,Thursday,False
2025-09-04,Breakfast,69,False,0.625,98,Glassware,5,2.3,20,11.5,7.5,True,1,0,0.464,3,25.5,52.7,Autumn,Thursday,False
2025-09-04,Breakfast,69,False,0.625,200,Cutlery,5,2.13,45,10.6,2.3,True,4,0,0.389,3,36.6,52.2,Autumn,Thursday,False
2025-09-04,Breakfast,69,False,0.625,14,Cookware,2,2.52,10,5.0,2.6,False,0,0,0.25,3,9.6,18.8,Autumn,Thursday,False
2025-09-04,Lunch,43,False,0.625,98,Plates,5,2.2,24,11.0,5.6,True,1,0,0.37,3,26.0,48.3,Autumn,Thursday,False
2025-09-04,Lunch,43,False,0.625,57,Glassware,3,2.09,20,6.3,3.8,False,0,1,0.25,3,17.1,30.2,Autumn,Thursday,False
2025-09-04,Lunch,43,False,0.625,119,Cutlery,3,2.14,45,6.4,2.4,True,2,0,0.25,3,21.5,28.9,Autumn,Thursday,False
2025-09-04,Lunch,43,False,0.625,7,Cookware,1,2.32,10,2.3,2.4,True,1,0,0.25,3,4.8,10.2,Autumn,Thursday,False
2025-09-04,Dinner,92,False,0.625,202,Plates,9,2.17,24,19.5,3.3,True,3,0,0.946,3,49.0,86.8,Autumn,Thursday,True
2025-09-04,Dinner,92,False,0.625,129,Glassware,7,2.22,20,15.5,7.2,True,3,0,0.742,3,36.6,76.6,Autumn,Thursday,True
2025-09-04,Dinner,92,False,0.625,247,Cutlery,6,1.91,45,11.4,0.0,True,6,0,0.543,3,41.3,59.9,Autumn,Thursday,True
2025-09-04,Dinner,92,False,0.625,26,Cookware,3,2.45,10,7.4,6.5,False,0,0,0.33,3,14.0,32.4,Autumn,Thursday,True
2025-09-05,Breakfast,96,True,0.783,209,Plates,9,2.15,24,19.3,8.0,True,5,0,0.771,4,50.8,92.1,Autumn,Friday,True
2025-09-05,Breakfast,96,True,0.783,113,Glassware,6,2.01,20,12.1,11.4,True,1,0,0.468,4,31.2,61.9,Autumn,Friday,True
2025-09-05,Breakfast,96,True,0.783,258,Cutlery,6,2.14,45,12.8,5.4,True,1,0,0.505,4,42.4,63.0,Autumn,Friday,True
2025-09-05,Breakfast,96,True,0.783,27,Cookware,3,2.67,10,8.0,17.1,False,0,0,0.296,4,14.0,29.6,Autumn,Friday,True
2025-09-05,Lunch,64,True,0.783,148,Plates,7,2.05,24,14.4,13.5,True,3,0,0.521,4,37.8,79.8,Autumn,Friday,True
2025-09-05,Lunch,64,True,0.783,94,Glassware,5,1.98,20,9.9,13.7,True,1,0,0.383,4,25.8,51.0,Autumn,Friday,True
2025-09-05,Lunch,64,True,0.783,175,Cutlery,4,2.03,45,8.1,16.9,True,2,0,0.325,4,28.9,37.8,Autumn,Friday,True
2025-09-05,Lunch,64,True,0.783,18,Cookware,2,2.51,10,5.0,8.7,True,1,0,0.25,4,9.4,20.6,Autumn,Friday,True
2025-09-05,Dinner,126,True,0.783,282,Plates,12,2.36,24,28.3,27.8,True,12,1,1.25,4,69.7,136.4,Autumn,Friday,True
2025-09-05,Dinner,126,True,0.783,167,Glassware,9,2.02,20,18.2,12.3,True,4,0,0.875,4,45.7,107.6,Autumn,Friday,True
2025-09-05,Dinner,126,True,0.783,360,Cutlery,8,2.05,45,16.4,11.6,True,9,2,0.849,4,60.0,76.7,Autumn,Friday,True
2025-09-05,Dinner,126,True,0.783,39,Cookware,4,2.48,10,9.9,10.2,True,2,0,0.503,4,18.8,34.2,Autumn,Friday,True
2025-09-06,Breakfast,66,False,0.692,137,Plates,6,2.09,24,12.6,3.9,True,3,0,0.492,3,31.9,71.1,Autumn,Saturday,False
2025-09-06,Breakfast,66,False,0.692,94,Glassware,5,2.02,20,10.1,3.9,False,0,0,0.391,3,28.9,51.3,Autumn,Saturday,False
2025-09-06,Breakfast,66,False,0.692,182,Cutlery,5,1.99,45,9.9,5.4,True,2,0,0.331,3,31.4,45.4,Autumn,Saturday,False
2025-09-06,Breakfast,66,False,0.692,15,Cookware,2,2.67,10,5.3,2.3,True,2,0,0.25,3,9.4,22.3,Autumn,Saturday,False
2025-09-06,Lunch,49,False,0.692,108,Plates,5,2.0,24,10.0,7.6,True,2,0,0.371,3,26.9,44.2,Autumn,Saturday,False
2025-09-06,Lunch,49,False,0.692,70,Glassware,4,1.96,20,7.9,2.5,True,2,1,0.283,3,20.6,42.5,Autumn,Saturday,False
2025-09-06,Lunch,49,False,0.692,135,Cutlery,3,2.2,45,6.6,3.8,True,5,2,0.272,3,23.1,33.0,Autumn,Saturday,False
2025-09-06,Lunch,49,False,0.692,13,Cookware,2,2.43,10,4.9,4.8,True,1,0,0.25,3,8.3,20.8,Autumn,Saturday,False
2025-09-06,Dinner,90,False,0.692,202,Plates,9,2.07,24,18.6,12.7,True,6,0,0.904,3,53.6,100.1,Autumn,Saturday,True
2025-09-06,Dinner,90,False,0.692,122,Glassware,7,2.31,20,16.1,2.3,True,2,0,0.729,3,36.9,63.5,Autumn,Saturday,True
2025-09-06,Dinner,90,False,0.692,253,Cutlery,6,2.37,45,14.2,4.6,True,6,0,0.692,3,44.9,69.7,Autumn,Saturday,True
2025-09-06,Dinner,90,False,0.692,29,Cookware,3,2.51,10,7.5,2.2,True,2,0,0.377,3,14.1,27.7,Autumn,Saturday,True
2025-09-07,Breakfast,58,False,0.633,130,Plates,6,1.98,24,11.9,3.8,True,2,0,0.441,3,32.6,57.9,Autumn,Sunday,False
2025-09-07,Breakfast,58,False,0.633,88,Glassware,5,1.95,20,9.7,3.4,True,1,0,0.353,3,27.9,49.2,Autumn,Sunday,False
2025-09-07,Breakfast,58,False,0.633,163,Cutlery,4,1.91,45,7.6,3.4,True,4,1,0.285,3,27.1,41.3,Autumn,Sunday,False
2025-09-07,Breakfast,58,False,0.633,22,Cookware,3,2.31,10,6.9,1.3,True,1,0,0.25,3,11.8,29.2,Autumn,Sunday,False
2025-09-07,Lunch,46,False,0.633,98,Plates,5,2.22,24,11.1,5.1,True,3,0,0.374,3,25.3,40.8,Autumn,Sunday,False
2025-09-07,Lunch,46,False,0.633,64,Glassware,4,2.08,20,8.3,6.1,True,1,0,0.274,3,20.4,41.1,Autumn,Sunday,False
2025-09-07,Lunch,46,False,0.633,136,Cutlery,4,2.05,45,8.2,2.8,True,1,1,0.255,3,27.0,34.5,Autumn,Sunday,False
2025-09-07,Lunch,46,False,0.633,6,Cookware,1,2.2,10,2.2,5.5,False,0,0,0.25,3,4.5,10.2,Autumn,Sunday,False
2025-09-07,Dinner,89,False,0.633,187,Plates,8,2.2,24,17.6,10.0,True,3,0,0.89,3,47.5,72.2,Autumn,Sunday,True
